intersection_code,stop_lat,wheelchair_boarding,zone_id,stop_lon,stop_id,stop_name_short,parent_station,stop_name,reference_place,location_type,stop_place,stop_code
,32.73378586,0,,-117.174923,75078,Middletown,midS_S,Middletown Station,midS,0,midS_N,75078
F-N/B,32.78381513,1,,-117.0618016,12948,Coll&Del Cerro,,College Av & Del Cerro Bl,,0,,12948
F-E/B,32.73339002,2,,-116.9580423,40192,Jamacha&Trace,,Jamacha Bl & Trace Rd,,0,,40192
M-Street-W/B,32.60489196,2,,-116.6105687,98112,Hwy 94&Potrero Post Office - Park & Ride,,Hwy 94 & Potrero Post Office - Park & Ride,,0,potrer,98112
,32.73351391,0,,-117.174793,75079,Middletown,midS_S,Middletown Station,midS,0,midS_S,75079
F-N/B,32.75324258,1,,-117.0644603,12943,Coll&Univ,,College Av & University Av,,0,unicol,12943
F-N/B,32.60230656,1,,-117.0644604,12940,3rd&Orange,,3rd Av & Orange Av,,0,ora3rd,12940
F-N/B,32.58444915,1,,-117.0616303,12946,Beyer&Palm,,Beyer Wy & Palm Av,,0,beypal,12946
F-N/B,32.78793619,0,,-117.0645599,12945,Coll&St Therese,,College Av & St Therese Wy,,0,,12945
,32.90272914,,,-117.2248808,svcoas,svcoas,,Sorrento Valley Coaster Station,,1,,
N-W/B,32.85699496,2,,-116.9250595,40321,Woodside&Channel,,Woodside Av & Channel Rd,,0,,40321
F-W/B,32.85738304,1,,-116.9219331,40322,Woodside&Los Coches,,Woodside Av & Los Coches Rd,,0,,40322
M-Street-S/B,32.83681231,2,,-116.8990289,40966,Bus 8&13490,,Business 8 & 13490,,0,,40966
M-Street-S/B,32.83740876,2,,-116.8979752,40967,Bus 8&13545,,Business 8 & 13545,,0,,40967
N-S/B,32.83398997,1,,-116.9041746,40965,Bus 8&Los Coches,,Business 8 & Los Coches Rd,,0,,40965
F-W/B,32.64542977,1,,-116.9968522,30529,EH&Baron (Bonita Vista Hs),,East H St & Baron Pl (Bonita Vista Hs),,0,,30529
N-N/B,32.84594112,1,,-116.9309755,40747,Wtr Gdns&Rockcrest,,Winter Gardens Bl & Rockcrest Rd,,0,,40747
N-W/B,32.74836153,1,,-116.9612881,40960,Calle Verde&Avocado,,Calle Verde & Avocado Bl,,0,ranvil,40960
N-W/B,32.60029388,0,,-117.0486324,30258,Orange&Loma,,Orange Av & Loma Ln,,0,,30258
F-W/B,32.61169345,1,,-117.0500735,30257,E Palomar&Judson,,E Palomar St & Judson Wy,,0,,30257
N-N/B,32.6346017,1,,-117.081672,30524,4th&Roosevelt,,4th Av & Roosevelt St,,0,h4th1,30524
F-W/B,32.60024232,1,,-117.0519146,30255,Orange&Hilltop,,Orange Av & Hilltop Dr,,0,hilora,30255
F-W/B,32.5948496,1,,-117.0519467,30254,Main&Hilltop,,Main St & Hilltop Dr,,0,,30254
F-W/B,32.60071784,0,,-117.0544385,30251,Orange&Kim,,Orange Av & Kim Pl,,0,,30251
F-W/B,32.84379164,2,,-116.884559,40969,Bus 8&Lake Jennings Park,,Business 8 & Lake Jennings Park Rd,,0,,40969
N-N/B,32.68780588,1,,-117.1185077,12493,Main&Thor,,Main St & Thor St,,0,,12493
N-N/B,32.68434218,1,,-117.1135042,12497,Main&Woden,,Main St & Woden St,,0,,12497
N-N/B,32.68546596,1,,-117.115124,12496,Main&Vesta,,Main St & Vesta St,,0,vesmai,12496
N-W/B,32.9594148,1,,-117.1151371,12498,Rcho Pnsqts&Carmel Mtn,,Rancho Penasquitos Bl & Carmel Mountain Rd,,0,,12498
F-S/B,32.84033063,1,,-116.8937219,40327,Bus 8&ELakeview,,Business 8 & East Lakeview Rd,,0,,40327
M-TC-Bus,32.86906,1,,-117.2137307,95032,UTC TC,utc,UTC Transit Center,,0,utc,95032
,32.71677298,0,,-117.162429,75087,Civic Cntr,civS_S,Civic Center Station,civS,0,civS_N,75087
F-S/B,32.62371136,1,,-117.0595134,30367,Hilltop&L,,Hilltop Dr & L St,,0,,30367
N-S/B,32.69381058,0,,-117.0852014,50099,Euclid&Solola,,Euclid Av & Solola Av,,0,,50099
F-S/B,32.84037326,2,,-116.9333645,40563,Wtr Gdns&Fair,,Winter Gardens Bl & Fair Ln,,0,,40563
N-S/B,32.67714062,1,,-117.1029141,50095,D&E 8th,,D Av & E 8th St,,0,8thdst,50095
N-S/B,32.78899482,1,,-116.9296111,40566,Jamacha&Wshngtn,,Jamacha Rd & Washington Av,,0,,40566
F-W/B,32.6790786,1,,-117.0684063,50092,Alleghany&Reo,,Alleghany St & Reo Dr,,0,,50092
M-Street-S/B,32.79070683,1,,-116.931658,40564,Jamacha&Sunnyland,,Jamacha Rd & Sunnyland Av,,0,,40564
N-S/B,32.84569819,2,,-116.931169,40565,Wtr Gdns&Rockcrest,,Winter Gardens Bl & Rockcrest Rd,,0,,40565
F-W/B,32.80789575,1,,-117.2113135,11168,Balboa&Moraga,,Balboa Av & Moraga Av,,0,,11168
F-N/B,32.75051868,1,,-117.2097442,11169,Midway&East,,Midway Dr & East Dr,,0,,11169
F-W/B,32.80219102,1,,-117.2160873,11166,Grand&Mission Bay,,Grand Av & Mission Bay Dr,,0,gramis,11166
F-W/B,32.87382936,1,,-117.2100079,11167,LJ Vlge&Executive,,La Jolla Village Dr & Executive Wy,,0,,11167
F-W/B,32.72714991,1,,-117.2186366,11161,N Harbor&Laning,,N Harbor Dr & Laning Rd,,0,,11161
N-N/B,32.75377216,1,,-117.217586,11162,Midway&Duke,,Midway Dr & Duke St,,0,,11162
N-N/B,32.60997939,1,,-117.08106,60358,Brdwy&Naples,,Broadway & Naples St,,0,,60358
M-Street-E/B,32.76972438,2,,-117.0608455,13331,Mntzma&Gary,,Montezuma Rd & Gary St,,0,,13331
F-N/B,32.66472556,1,,-117.0933417,12877,Highland&24th,,Highland Av & 24th St,,0,,12877
N-S/B,32.73117718,2,,-117.2296883,11559,Plum&Lowell,,Plum St & Lowell St,,0,,11559
F-S/B,32.71748051,0,,-117.2469306,11862,Catalina&Temple,,Catalina Bl & Temple St,,0,,11862
M-Street-W/B,32.80778564,1,,-116.9769801,40416,Fletcher&Marshall,,Fletcher Pkwy & Marshall Av,,0,,40416
F-W/B,32.83863332,1,,-116.9739173,40417,Msn Grg&Cottonwood,,Mission Gorge Rd & Cottonwood Av,,0,,40417
F-W/B,32.80228388,1,,-117.1297678,12831,Gramercy&Ruffin,,Gramercy Dr & Ruffin Rd,,0,,12831
F-N/B,32.7376566,1,,-117.1292169,12830,30th&Redwood,,30th St & Redwood St,,0,30red,12830
M-Street-N/B,32.91501939,1,,-117.1243556,12837,Black Mtn&Vlge Greens MHP (10771),,Black Mountain Rd & Village Greens MHP (10771),,0,,12837
F-N/B,32.81719616,1,,-117.124123,12836,Ruffin&Sky Park,,Ruffin Rd & Sky Park Ct,,0,rufsky,12836
F-W/B,32.84318098,1,,-116.984341,40410,Town Ctr&Cuyamaca,,Town Center Pkwy & Cuyamaca St,,0,,40410
N-S/B,32.57303525,1,,-117.0841724,60352,Hollister&Ingrid,,Hollister St & Ingrid Av,,0,,60352
F-N/B,32.66996683,1,,-117.0953643,12873,Highland&18th,,Highland Av & 18th St,,0,high18,12873
F-N/B,32.90572679,1,,-117.1239537,12839,Black Mtn&Gold Coast,,Black Mountain Rd & Gold Coast Dr,,0,blagol,12839
N-N/B,32.91266815,1,,-117.1241465,12838,Black Mtn&Hillery,,Black Mountain Rd & Hillery Dr,,0,,12838
F-W/B,32.78779275,1,,-116.9733139,40418,Wshngtn&Lemon,,Washington Av & Lemon Av,,0,,40418
M-Street-E/B,32.55892648,1,,-116.9569581,92262,Avda Costa Norte&Avda Costa Azul,,Avenida Costa Norte & Avenida Costa Azul,,0,,92262
F-S/B,32.55590827,1,,-116.9551133,92263,Avda Costa Este&Avda De La Fuente,,Avenida Costa Este & Avenida De La Fuente,,0,,92263
F-E/B,32.56037615,2,,-116.9619904,92260,Airway&La Media,,Airway Rd & La Media Rd,,0,,92260
N-W/B,32.55345044,1,,-116.9571544,92266,Siempre Viva&Avda Costa Brava,,Siempre Viva Rd & Avenida Costa Brava,,0,,92266
N-N/B,32.5560933,1,,-116.954959,92267,Avda Costa Este&Avda De La Fuente,,Avenida Costa Este & Avenida De La Fuente,,0,,92267
F-S/B,32.59827629,1,,-117.0646115,12212,3rd&Anita,,3rd Av & Anita St,,0,,12212
N-W/B,32.55907753,1,,-116.9569788,92268,Avda Costa Norte&Avda Costa Azul,,Avenida Costa Norte & Avenida Costa Azul,,0,,92268
F-N/B,32.78808776,1,,-117.0975654,12870,Msn Grg&Vandever,,Mission Gorge Rd & Vandever Av,,0,,12870
F-S/B,32.59427896,1,,-117.0643538,12211,Beyer&Main,,Beyer Wy & Main St,,0,mai3rd,12211
N-S/B,32.77393766,1,,-117.1753573,11606,L Vsta&Northrim,,Linda Vista Rd & Northrim Ct,,0,,11606
N-E/B,32.75200286,1,,-117.234171,13337,WPt Loma&Mentone,,West Point Loma Bl & Mentone St,,0,,13337
F-E/B,32.70124856,1,,-117.062075,10678,Skyline&O'Meara,,Skyline Dr & O'Meara St,,0,,10678
F-W/B,32.6861714,1,,-117.0585691,59016,Oriskany&Bairoko,,Oriskany Rd & Bairoko Rd,,0,,59016
N-W/B,32.70023502,1,,-117.1423176,10884,Logan&I-5 Ramp,,Logan Av & I-5 Ramp,,0,,10884
N-W/B,32.7485526,1,,-117.1421077,10885,Univ&Alabama,,University Av & Alabama St,,0,,10885
N-E/B,32.71146838,1,,-117.1539889,10108,Mrkt&Park,marpar,Market St & Park Bl,,0,marpar,10108
N-W/B,32.80978977,1,,-117.1443457,10880,Aero&Glen H Curtis,,Aero Dr & Glen H Curtis Rd,,0,,10880
N-W/B,32.70642783,1,,-117.14226,10882,Imperial&24th,,Imperial Av & 24th St,,0,,10882
N-S/B,32.77123921,1,,-117.2020189,11578,Morena&Savannah,,Morena Bl & Savannah St,,0,,11578
N-W/B,32.75433654,1,,-117.2022754,11577,Rosecrans&Moore,,Rosecrans St & Moore St,,0,,11577
N-S/B,32.85036966,1,,-117.204109,11576,Gnsee&April,,Genesee Av & April Ct,,0,,11576
N-W/B,32.7527787,1,,-117.2036246,11575,Rosecrans&Kurtz,,Rosecrans St & Kurtz St,,0,,11575
M-Street-S/B,32.77911913,0,,-117.2077165,11573,Morena&Asher,,Morena Bl & Asher St,,0,,11573
N-S/B,32.86444297,1,,-117.2128561,11572,Gnsee&Decoro,,Genesee Av & Decoro St,,0,,11572
N-S/B,32.75114508,1,,-117.2136573,11570,Midway&Fordham,,Midway Dr & Fordham St,,0,,11570
F-S/B,32.77606944,1,,-117.1577362,10483,Murray Cyn&Mission Heights,,Murray Canyon Rd & Mission Heights Rd,,0,,10483
F-W/B,32.7929797,1,,-117.0883677,11379,Zion&Estrella,,Zion Av & Estrella Av,,0,,11379
F-W/B,32.70427542,1,,-117.0898646,11375,Imperial&49th,,Imperial Av & 49th St,,0,,11375
F-E/B,32.91066148,1,,-117.1551142,10484,Mra Msa&Parkdale,,Mira Mesa Bl & Parkdale Av,,0,,10484
F-W/B,32.7567288,1,,-117.0880975,11377,El Cjn&Winona,,El Cajon Bl & Winona Av,,0,,11377
M-Street-W/B,32.79301573,1,,-117.0895362,11376,Zion&Clara Lee,,Zion Av & Clara Lee Av,,0,,11376
F-W/B,32.69691835,1,,-117.0941958,11371,Logan&47th,,Logan Av & 47th St,,0,47log,11371
F-W/B,32.6969217,1,,-117.0961136,11370,Logan&46th,,Logan Av & 46th St,,0,,11370
N-W/B,32.67538453,0,,-117.0642709,50075,Cumberland&Reo,,Cumberland St & Reo Dr,,0,reocum,50075
N-W/B,32.67620821,1,,-117.0614837,50074,Cumberland&Seabreeze,,Cumberland St & Seabreeze Dr,,0,,50074
F-W/B,32.68102533,2,,-117.1023602,50077,E 4th&F,,E 4th St & F Av,,0,,50077
F-W/B,32.67526347,1,,-117.102506,50076,Pza&D,,Plaza Bl & D Av,,0,,50076
N-W/B,32.69095699,2,,-117.0804159,50071,Division&Drexel,,Division St & Drexel Av,,0,,50071
N-W/B,32.67813993,1,,-117.0829828,50070,Pza&Grove,,Plaza Bl & Grove St,,0,,50070
N-W/B,32.66018614,1,,-117.0732607,50073,Swtwter&Orange,,Sweetwater Rd & Orange St,,0,,50073
N-W/B,32.68025843,1,,-117.0794019,50072,Pza&Euclid,,Plaza Bl & Euclid Av,,0,,50072
F-W/B,32.66315798,1,,-117.0978855,50078,24th&D,,24th St & D Av,,0,,50078
N-N/B,32.57134906,1,,-117.1056021,60341,13th&Holly,,13th St & Holly Av,,0,,60341
N-N/B,32.57276194,1,,-117.1055801,60342,13th&Grove,,13th St & Grove Av,,0,,60342
N-N/B,32.56993523,1,,-117.0926115,60348,Saturn&Ilex,,Saturn Bl & Ilex Av,,0,,60348
F-N/B,32.57318966,1,,-117.0925777,60349,Saturn&Grove,,Saturn Bl & Grove Av,,0,,60349
F-N/B,32.78760159,1,,-117.1744856,12712,Comstock&W Jewett,,Comstock St & W Jewett St,,0,,12712
F-N/B,32.77391551,1,,-117.1750122,12710,L Vsta&Northrim,,Linda Vista Rd & Northrim Ct,,0,,12710
F-N/B,32.80538612,1,,-117.1753721,12711,Gnsee&Marlesta,,Genesee Av & Marlesta Dr,,0,,12711
F-N/B,32.78488782,1,,-117.1738812,12714,Comstock&Langmuir,,Comstock St & Langmuir St,,0,,12714
F-N/B,32.77721301,1,,-117.172906,12719,L Vsta&Kramer,,Linda Vista Rd & Kramer St,,0,,12719
F-W/B,32.74972552,1,,-117.1037468,10970,Univ&Van Dyke,,University Av & Van Dyke Av,,0,,10970
N-W/B,32.76334272,1,,-117.1071545,10973,Adams&Kensington,,Adams Av & Kensington Dr,,0,,10973
N-W/B,32.69619496,1,,-117.1058353,10975,Natl&41st,,National Av & 41st St,,0,,10975
M-Street-W/B,32.7042651,1,,-117.1049645,10976,Imperial&Messina,,Imperial Av & Messina Wy,,0,,10976
F-W/B,32.71161078,1,,-117.1059102,10977,Mrkt&Morrison,,Market St & Morrison St,,0,,10977
N-W/B,32.74975167,1,,-117.1055262,10978,Univ&Marlborough,,University Av & Marlborough Av,,0,,10978
N-W/B,32.9002514,2,,-117.1079218,10979,Willow Creek&10180,,Willow Creek Rd & 10180,,0,,10979
F-W/B,32.91302548,1,,-117.1361088,11289,Mra Msa&Westonhill,,Mira Mesa Bl & Westonhill Dr,,0,,11289
F-W/B,32.71698302,1,,-117.1341184,11288,C&28th,,C St & 28th St,,0,,11288
F-N/B,32.59538565,1,,-117.0292372,39007,Brandywine&Auto Park,,Brandywine Av & Auto Park Dr,,0,,39007
M-Street-E/B,32.59472482,1,,-117.0324619,39006,Auto Park&Oleander,,Auto Park Dr & Oleander Av,,0,,39006
F-E/B,32.59459474,1,,-117.053097,39001,Main&Mace,,Main St & Mace St,,0,,39001
F-W/B,32.59854743,1,,-117.0701402,39003,Anita&4th,,Anita St & 4th Av,,0,,39003
F-E/B,32.64022978,1,,-117.0834207,39002,F&4th,,F St & 4th Av,,0,,39002
F-W/B,32.71695476,1,,-117.1384325,11280,C&26th,,C St & 26th St,,0,,11280
F-E/B,32.82753887,1,,-117.098899,60834,Cmnt Mesa&Mollendo,,Clairemont Mesa Bl & Mollendo Bl,,0,,60834
F-W/B,32.91300816,1,,-117.1389044,11282,Mra Msa&New Salem,,Mira Mesa Bl & New Salem St,,0,,11282
N-W/B,32.61450432,1,,-117.0235216,39009,E Palomar&Davies,,E Palomar St & Davies Dr,,0,,39009
F-W/B,32.69602611,1,,-117.135969,11284,Natl&27th,,National Av & 27th St,,0,,11284
F-W/B,32.8027026,1,,-117.1354021,11287,Gramercy&Mobley,,Gramercy Dr & Mobley St,,0,,11287
M-Street-W/B,32.82197402,1,,-117.1347952,11286,Balboa&9020,,Balboa Av & 9020,,0,,11286
N-W/B,32.70055566,1,,-117.1447231,60123,Natl&Cesar E Chavez,,National Av & Cesar E Chavez Pkwy,,0,natces,60123
M-Street-W/B,32.5951639,2,,-116.5284853,98109,Hwy 94&Dogpatch,,Hwy 94 & Dogpatch,,0,,98109
M-Street-E/B,32.59497458,2,,-116.5283451,98108,Hwy 94&Dogpatch,,Hwy 94 & Dogpatch,,0,,98108
N-S/B,32.60847797,2,,-116.4742152,98105,Hwy 94&Forest Gate,,Hwy 94 & Forest Gate Rd,,0,,98105
N-N/B,32.60820344,2,,-116.4740457,98104,Hwy 94&Forest Gate,,Hwy 94 & Forest Gate Rd,,0,campoP,98104
M-Street-N/B,32.58985609,2,,-116.521388,98107,Hwy 94&Mtn Empire Campground,,Hwy 94 & Mountain Empire Campground,,0,,98107
F-S/B,32.59010609,2,,-116.5214342,98106,Hwy 94&Mtn Empire Campground,,Hwy 94 & Mountain Empire Campground,,0,,98106
M-Street-N/B,32.84105151,2,,-116.6129784,98101,Old80&Descanso Real Estate,,Old Hwy 80 & Descanso Real Estate,,0,descan,98101
F-S/B,32.84107033,2,,-116.6131185,98100,Old80&Riverside,,Old Hwy 80 & Riverside St,,0,descan,98100
F-W/B,32.62847828,2,,-116.4726096,98103,Hwy 94&Buckman Sprgs,,Hwy 94 & Buckman Springs Rd,,0,,98103
N-E/B,32.62842643,2,,-116.4724016,98102,Hwy 94&Buckman Sprgs,,Hwy 94 & Buckman Springs Rd,,0,campo,98102
F-E/B,32.75503113,1,,-117.1036031,13531,El Cjn&Copeland,,El Cajon Bl & Copeland Av,,0,,13531
F-S/B,32.7187603,1,,-117.1296461,13533,30th&A,,30th St & A St,,0,30tast,13533
N-N/B,32.71882529,1,,-117.1293964,13532,30th&A,,30th St & A St,,0,30tast,13532
N-N/B,32.86075638,1,,-117.208719,13143,Gnsee&Centurion Sq,,Genesee Av & Centurion Sq,,0,,13143
N-S/B,32.7289662,1,,-117.0803774,11756,54th&Pirotte,,54th St & Pirotte Dr,,0,,11756
N-S/B,32.76000436,1,,-117.0808781,11755,Collwood&Monroe,,Collwood Bl & Monroe Av,,0,,11755
N-S/B,32.64145645,1,,-117.0800376,11754,3rd&F,,3rd Av & F St,,0,3rdf,11754
M-Street-S/B,33.01583998,2,,-117.0824792,11751,WBdo&The Pte,,West Bernardo Dr & The Pointe,,0,,11751
F-S/B,32.75342291,1,,-117.1650099,12009,Front&Arbor (UCSD),,Front St & Arbor Dr (UCSD),,0,ucsdho,12009
F-S/B,32.77371844,1,,-117.1675371,12006,Ulric&Fashion Hills,,Ulric St & Fashion Hills Bl,,0,,12006
F-S/B,32.78974024,1,,-117.1678147,12007,L Vsta&Fulton,,Linda Vista Rd & Fulton St,,0,,12007
F-S/B,32.74016599,0,,-117.1691878,12004,Reynard&Curlew,,Reynard Wy & Curlew St,,0,,12004
N-S/B,32.76593301,1,,-117.1986499,99853,Morena&Sherman,,Morena Bl & Sherman St,,0,,99853
F-S/B,32.7296187,0,,-117.1689835,12003,State&Kalmia,,State St & Kalmia St,,0,,12003
N-S/B,32.73094605,2,,-117.0798302,11759,54th&Laurel,,54th St & Laurel St,,0,,11759
M-Street-E/B,32.79768777,1,,-117.0728605,10660,Waring&Birchwood,,Waring Rd & Birchwood St,,0,,10660
N-S/B,32.78864772,1,,-117.1917132,11595,Burgener&Jellett,,Burgener Bl & Jellett St,,0,,11595
M-Special_Loc,32.70256404,2,,-116.354942,98070,Golden Acorn Casino&Same,,Golden Acorn Casino & Same,,0,,98070
F-S/B,32.75582214,0,,-117.189544,11597,Arista&Hickory,,Arista St & Hickory St,,0,arihic,11597
F-W/B,32.64836361,2,,-116.3661925,98072,Hwy 94&Church,,Hwy 94 & Church Rd,,0,,98072
F-S/B,32.83735236,1,,-117.1959262,11591,Gnsee&Appleton,,Genesee Av & Appleton St,,0,,11591
N-W/B,32.7592311,2,,-117.1966325,11590,Taylor&Presidio,,Taylor St & Presidio Dr,,0,,11590
M-Street-W/B,32.63199139,2,,-116.433889,98077,Hwy 94&Shockey Truck Trail,,Hwy 94 & Shockey Truck Trail,,0,,98077
M-Street-S/B,32.8288286,1,,-117.1934875,11592,Gnsee&Chateau,,Genesee Av & Chateau Dr,,0,,11592
M-Street-N/B,32.65011669,2,,-116.4872346,98079,Buckman Sprgs&Freedom Ranch,,Buckman Springs Rd & Freedom Ranch,,0,,98079
F-W/B,32.62881698,2,,-116.4722467,98078,Hwy 94&Buckman Sprgs,,Hwy 94 & Buckman Springs Rd,,0,campo,98078
N-S/B,32.75458739,0,,-117.1892706,11598,Presidio&Ampudia,,Presidio Dr & Ampudia St,,0,,11598
F-S/B,32.59964522,1,,-117.0515974,99150,Hilltop&Orange,,Hilltop Dr & Orange Av,,0,hilora,99150
F-S/B,32.66120073,1,,-116.9600751,99212,Lane&Proctor Vly,,Lane Av & Proctor Valley Rd,,0,,99212
N-S/B,32.65692696,1,,-116.9619641,99213,Lane&Mackenzie Creek,,Lane Av & Mackenzie Creek Rd,,0,,99213
N-N/B,32.62750104,1,,-117.0366728,99210,Oleander&Tlgrph Cyn,,Oleander Av & Telegraph Canyon Rd,,0,,99210
F-E/B,32.66179691,1,,-116.9648724,99211,Proctor Vly&Rocking Horse,,Proctor Valley Rd & Rocking Horse Dr,,0,,99211
F-W/B,32.66251735,1,,-116.9662332,99216,Proctor Vly&Rocking Horse,,Proctor Valley Rd & Rocking Horse Dr,,0,,99216
F-W/B,32.80954873,1,,-117.117261,99217,Aero&Murphy Cyn,,Aero Dr & Murphy Canyon Rd,,0,,99217
M-Street-N/B,32.65671381,1,,-116.9617512,99214,Lane&Mackenzie Creek,,Lane Av & Mackenzie Creek Rd,,0,,99214
F-W/B,32.66174365,1,,-116.9607748,99215,Proctor Vly&Lane,,Proctor Valley Rd & Lane Av,,0,,99215
F-S/B,32.80807788,1,,-117.1188803,99218,Daley Ctr&Aero,,Daley Center Dr & Aero Dr,,0,,99218
F-S/B,32.61420818,1,,-117.0273413,99152,Brandywine&E Palomar,,Brandywine Av & E Palomar St,,0,epame1,99152
M-TC-Bus,32.71011464,1,,-117.0860158,94017,Euclid Av Sta,euctro,Euclid Ave Station,,0,euctro,94017
F-N/B,32.90558504,0,,-117.1088862,13289,Scripps Ranch&Scripps Ranch,,Scripps Ranch Bl & Scripps Ranch Ct,,0,,13289
N-S/B,32.90548395,0,,-117.1091947,13288,Scripps Ranch&Scripps Ranch,,Scripps Ranch Bl & Scripps Ranch Ct,,0,,13288
N-S/B,32.9084313,0,,-117.1102434,13287,Scripps Ranch&Meanley,,Scripps Ranch Bl & Meanley Dr,,0,,13287
F-S/B,32.9111211,1,,-117.1099895,13286,Scripps Ranch&Scripps Lake,,Scripps Ranch Bl & Scripps Lake Dr,,0,,13286
N-S/B,32.91398144,0,,-117.1101119,13285,Scripps Ranch&Hibert,,Scripps Ranch Bl & Hibert St,,0,,13285
F-S/B,32.91639799,0,,-117.1112077,13284,Scripps Ranch&Mra Msa,,Scripps Ranch Bl & Mira Mesa Bl,,0,,13284
M-TC-Bus,32.75430957,1,,-117.199712,94019,Old Town TC,oldttc,Old Town Transit Center,oldttc,0,ottc_w,94019
F-S/B,32.74954076,0,,-117.171455,11992,Goldfinch&Wshngtn,,Goldfinch St & Washington St,,0,golwas,11992
F-E/B,32.98054838,1,,-117.0777229,13449,Carmel Mtn&Stoney Peak,,Carmel Mountain Rd & Stoney Peak Dr,,0,,13449
F-E/B,32.97889049,1,,-117.0814932,13448,Carmel Mtn&Rcho Carmel (S),,Carmel Mountain Rd & Rancho Carmel Dr (S),,0,,13448
F-S/B,32.72844278,1,,-117.0269865,12243,Skyline&Dayton,,Skyline Dr & Dayton Dr,,0,,12243
F-W/B,32.98027053,1,,-117.0785812,13445,Carmel Mtn&Stoney Peak,,Carmel Mountain Rd & Stoney Peak Dr,,0,,13445
F-S/B,32.98286012,1,,-117.07645,13444,Carmel Mtn&Highland Ranch,,Carmel Mountain Rd & Highland Ranch Rd,,0,,13444
F-W/B,32.97905703,1,,-117.0824764,13446,Carmel Mtn&Ranch Carmel (S),,Carmel Mountain Rd & Ranch Carmel Dr (S),,0,,13446
N-E/B,32.69673716,1,,-117.0981694,13441,Logan&45th,,Logan Av & 45th St,,0,,13441
N-W/B,32.69691554,1,,-117.0978103,13440,Logan&45th,,Logan Av & 45th St,,0,,13440
N-S/B,32.98589686,1,,-117.0756763,13443,Carmel Mtn&Conference Way,,Carmel Mountain Rd & Conference Way,,0,,13443
F-S/B,32.98813521,1,,-117.0755147,13442,Carmel Mtn&Rcho Carmel (N),,Carmel Mountain Rd & Rancho Carmel Dr (N),,0,,13442
F-E/B,32.79289962,1,,-117.090443,10628,Zion&Cartwright,,Zion Av & Cartwright St,,0,,10628
F-E/B,32.69671922,1,,-117.0891425,10629,Logan&49th,,Logan Av & 49th St,,0,,10629
N-S/B,32.74225616,0,,-117.1704877,11621,Reynard&Otsego,,Reynard Wy & Otsego Dr,,0,,11621
N-S/B,32.78827812,1,,-117.16928,11620,L Vsta&Ulric,,Linda Vista Rd & Ulric St,,0,,11620
M-Street-N/B,32.57674594,1,,-117.0347988,99409,Dennery&Home Depot,,Dennery Rd & Home Depot Drwy,,0,,99409
F-N/B,32.71271345,1,,-117.1636867,12750,1st&G,,1st Av & G St,,0,,12750
F-E/B,32.75526651,1,,-117.0973667,10620,El Cjn&45th,,El Cajon Bl & 45th St,,0,,10620
F-E/B,32.74948383,1,,-117.0961402,10621,Univ&Chamoune,,University Av & Chamoune Av,,0,,10621
F-E/B,32.6967161,1,,-117.0956338,10622,Logan&46th,,Logan Av & 46th St,,0,,10622
F-E/B,32.75572275,1,,-117.0941607,10623,El Cjn&Menlo,,El Cajon Bl & Menlo Av,,0,,10623
M-Street-E/B,32.70402567,1,,-117.0926319,10624,Imperial&47th,,Imperial Av & 47th St,,0,imp47,10624
F-E/B,32.7112162,1,,-117.0929672,10625,Mrkt&47th,,Market St & 47th St,,0,,10625
N-S/B,32.74238649,1,,-117.1010382,12134,Fairmnt&Myrtle,,Fairmount Av & Myrtle Av,,0,,12134
N-S/B,32.74601477,1,,-117.1010017,12135,Fairmnt&Landis,,Fairmount Av & Landis St,,0,,12135
F-E/B,32.87146483,1,,-117.2178608,10400,LJ Vlge&Rgnts,,La Jolla Village Dr & Regents Rd,,0,,10400
F-E/B,32.85127586,1,,-117.2162354,10401,Governor&Rgnts,,Governor Dr & Regents Rd,,0,,10401
N-E/B,32.75517721,1,,-117.1328396,10150,El Cjn&Utah,,El Cajon Bl & Utah St,,0,,10150
N-E/B,32.74836023,1,,-117.1329339,10151,Univ&Utah,,University Av & Utah St,,0,,10151
F-E/B,32.85095029,1,,-117.2149879,10404,Governor&Scripps,,Governor Dr & Scripps St,,0,,10404
N-E/B,32.80974365,1,,-117.132036,10157,Aero&Corporate,,Aero Dr & Corporate Ct,,0,,10157
N-E/B,32.69585228,1,,-117.1322292,10154,Natl&29th,,National Av & 29th St,,0,,10154
F-E/B,32.82841685,1,,-117.2130025,10407,Cmnt Mesa&Moraga,,Clairemont Mesa Bl & Moraga Av,,0,,10407
F-E/B,32.85072425,1,,-117.21296,10408,Governor&Stadium,,Governor Dr & Stadium St,,0,,10408
F-E/B,32.87369359,1,,-117.209088,10409,LJ Vlge&Executive,,La Jolla Village Dr & Executive Wy,,0,,10409
N-E/B,32.71156459,1,,-117.1304326,10158,Mrkt&30th,,Market St & 30th St,,0,mark30,10158
N-E/B,32.83126451,1,,-117.131262,10159,Cmnt Mesa&Overland,,Clairemont Mesa Bl & Overland Av,,0,claove,10159
F-S/B,32.81045118,1,,-117.177632,11976,Gnsee&Boyd,,Genesee Av & Boyd Av,,0,,11976
,32.6390066,,,-117.0983387,baytro,baytro,,E Street Transit Center,etro,1,,
M-Street-E/B,32.80496453,1,,-117.2234046,10390,Garnet&Soledad Mtn,,Garnet Av & Soledad Mountain Rd,,0,,10390
